headline,pub_date,url,word_count,news_desk,source
"With Car Lots Sparse, Shoppers Drive Home in Their Second Choice, or Third …",2021-10-14T12:53:29+0000,https://www.nytimes.com/2021/10/14/business/car-shortage-shopping.html,1516,Business,The New York Times
Mexico’s Supreme Court Votes to Decriminalize Abortion,2021-09-07T19:26:54+0000,https://www.nytimes.com/2021/09/07/world/americas/mexico-supreme-court-decriminalize-abortion.html,985,Foreign,The New York Times
"Debris From Indonesian Submarine Is Found, Ending Hopes of Rescue",2021-04-24T09:03:08+0000,https://www.nytimes.com/2021/04/24/world/asia/indonesia-submarine-missing.html,1162,Foreign,The New York Times
Your Tuesday Briefing,2021-09-27T21:07:43+0000,https://www.nytimes.com/2021/09/27/briefing/germany-election-australia-lockdown-china-power.html,1277,NYTNow,The New York Times
"My Brother Hasn’t Buried Our Mother’s Ashes Yet, and I’m Mad",2021-03-11T14:00:03+0000,https://www.nytimes.com/2021/03/11/style/my-brother-hasnt-buried-our-mothers-ashes-yet-and-im-mad.html,861,Styles,The New York Times
"70 Years After Being Executed for Rape, 7 Black Men Are Pardoned in Virginia",2021-08-31T22:28:14+0000,https://www.nytimes.com/2021/08/31/us/martinsville-seven-posthumous-pardons.html,599,Express,The New York Times
Boeing faces new questions on the development of its latest big plane.,2021-06-28T18:11:48+0000,https://www.nytimes.com/2021/06/28/business/boeing-777x-delays-faa.html,514,Business,The New York Times
Gabourey Sidibe Wraps Herself in African a Cappella Like a Blanket,2021-10-05T19:55:59+0000,https://www.nytimes.com/2021/10/05/arts/gabourey-sidibe.html,1343,Arts&Leisure,The New York Times
Some liberals are urging Justice Breyer to retire. This is why he might resist.,2021-05-17T12:45:04+0000,https://www.nytimes.com/2021/05/17/us/politics/some-liberals-are-urging-justice-breyer-to-retire-this-is-why-he-might-resist.html,291,Washington,The New York Times
It’s a Dog’s Life — or Is It?,2021-04-30T04:23:30+0000,https://www.nytimes.com/2021/04/30/books/review/remy-lai-pawcasso.html,596,BookReview,The New York Times
New York City Looks to Test More and Keep Classrooms Open,2021-12-29T08:49:34+0000,https://www.nytimes.com/2021/12/29/nyregion/nyc-schools-testing.html,1553,Metro,The New York Times
Have You Had a Job Recently? What Has the Experience Been Like?,2021-10-05T09:00:17+0000,https://www.nytimes.com/2021/10/05/learning/have-you-had-a-job-recently-what-has-the-experience-been-like.html,792,Learning,The New York Times
"Paddy Moloney, Piper Who Led Revival of Irish Music, Dies at 83",2021-10-12T23:43:38+0000,https://www.nytimes.com/2021/10/12/arts/music/paddy-moloney-dead.html,1110,Obits,The New York Times
‘Fear and Vigilance’: Israel’s Ultra-Orthodox Face a Fall from Power,2021-06-06T07:21:03+0000,https://www.nytimes.com/2021/06/06/world/middleeast/israel-ultra-orthodox-haredi.html,1272,Foreign,The New York Times
Recent Commercial Real Estate Transactions,2021-07-27T13:00:07+0000,https://www.nytimes.com/2021/07/27/business/new-york-commercial-real-estate-transactions.html,254,Business,The New York Times
A CBS outage temporarily left some East Coast football fans in the dark.,2021-01-17T20:12:26+0000,https://www.nytimes.com/2021/01/17/sports/football/cbs-chiefs-browns.html,249,Sports,The New York Times
"Behind One Pulitzer, Hundreds of Hands",2021-06-22T09:00:15+0000,https://www.nytimes.com/2021/06/22/insider/pulitzer-public-service-covid.html,789,Summary,The New York Times
Sudden Inspirations,2021-12-31T03:00:04+0000,https://www.nytimes.com/2021/12/30/crosswords/daily-puzzle-2021-12-31.html,909,Games,The New York Times
Lessons From a Homebody,2021-02-15T10:00:16+0000,https://www.nytimes.com/2021/02/15/style/self-care/youtube-korean-cleaning-videos.html,953,Styles,The New York Times
Why Billionaires Like Bill Gates Can’t Fix the Problems They Helped Create,2021-05-25T09:00:10+0000,https://www.nytimes.com/2021/05/25/opinion/bill-melinda-gates-foundation.html,1035,OpEd,The New York Times
"Carmen Vázquez, a longtime force in the world of L.G.B.T.Q. rights, dies at 72.",2021-02-06T17:45:07+0000,https://www.nytimes.com/2021/02/06/world/carmen-vazquez-a-longtime-force-in-the-world-of-lgbtq-rights-dies-at-72.html,243,Foreign,The New York Times
U.S. Recovery Hurt by Virus Surge and Supply Chain Troubles,2021-10-28T09:01:34+0000,https://www.nytimes.com/2021/10/28/business/economy/us-3q-gdp-report.html,1262,Business,The New York Times
"All health care workers in New York must get vaccinated, the governor says.",2021-08-16T16:35:55+0000,https://www.nytimes.com/2021/08/16/nyregion/new-york-healthcare-workers-vaccine-mandate.html,493,Metro,The New York Times
Can I Hold Out Hope That My Best Creative Years Are Still to Come?,2021-08-09T18:43:15+0000,https://www.nytimes.com/2021/08/09/t-magazine/aging-creativity-art-culture.html,885,TStyle,The New York Times
Biden’s Choice for Civil Rights Post Has Worked to Defend Voting Rights,2021-04-14T22:45:46+0000,https://www.nytimes.com/2021/04/14/us/politics/kristen-clarke-civil-rights.html,1067,Washington,The New York Times
The Antitrust Case Against Facebook Crumbles,2021-06-29T11:45:52+0000,https://www.nytimes.com/2021/06/29/business/dealbook/facebook-antitrust-ftc.html,1782,Business,The New York Times
The T List: Five Things We Recommend This Week,2021-03-11T14:00:09+0000,https://www.nytimes.com/2021/03/11/t-magazine/yuri-shimojo-mister-juis.html,1565,TStyle,The New York Times
Three New Directors Welcome the Freedoms of Horror,2021-06-15T15:10:22+0000,https://www.nytimes.com/2021/06/15/movies/new-horror-directors-censor-till-death-we-need-to-do-something.html,1036,Culture,The New York Times
DNA Points to Single Coyote in Series of Attacks in California,2021-02-18T18:54:53+0000,https://www.nytimes.com/2021/02/18/us/coyote-attacks-california.html,846,Express,The New York Times
What Comes Next for an Artist Whose Work Goes Viral?,2021-12-01T13:00:13+0000,https://www.nytimes.com/2021/12/01/t-magazine/meriem-bennani-2-lizards.html,3143,TStyle,The New York Times
"The Best Shoes for Knee Arthritis May Be Stiff, Stable and Cushioned Ones",2021-01-19T10:00:06+0000,https://www.nytimes.com/2021/01/19/well/live/shoes-knee-arthritis-pain.html,338,Well,The New York Times
Why Won’t Republicans Rebuild America?,2021-06-10T23:00:04+0000,https://www.nytimes.com/2021/06/10/opinion/why-wont-republicans-rebuild-america.html,864,OpEd,The New York Times
New York Loves Outdoor Dining. Here’s How to Keep the Romance Alive.,2021-06-29T16:07:08+0000,https://www.nytimes.com/2021/06/29/dining/outdoor-dining-nyc.html,1809,Dining,The New York Times
"With their agenda in the balance, Biden and Pelosi work the Congressional Baseball Game.",2021-09-30T15:52:51+0000,https://www.nytimes.com/2021/09/30/us/politics/congressional-baseball-game.html,376,Washington,The New York Times
"Lois Sasson, Quiet Force in Gay and Women’s Rights, Dies at 80",2021-04-06T19:13:35+0000,https://www.nytimes.com/2021/04/06/obituaries/lois-sasson-dead-covid.html,575,Obits,The New York Times
Biden Denounces Storming of Capitol as a ‘Dark Moment’ in Nation’s History,2021-01-07T01:21:40+0000,https://www.nytimes.com/2021/01/06/us/politics/biden-capitol-congress.html,1824,Washington,The New York Times
"Tales of Racism and Sexism, From 3 Leading Asian-American Women",2021-03-19T22:11:37+0000,https://www.nytimes.com/2021/03/19/us/racism-sexism-asian-american-women.html,1926,Gender,The New York Times
"At Amazon Site, Tornado Collided With Company’s Peak Delivery Season",2021-12-12T20:53:23+0000,https://www.nytimes.com/2021/12/12/technology/amazon-tornado-edwardsville.html,1298,Business,The New York Times
Presidents’ Day: 5 Ways to Make It Meaningful This Year,2021-02-11T15:00:08+0000,https://www.nytimes.com/2021/02/11/arts/design/presidents-day-museums-tours.html,855,Weekend,The New York Times
Colombians Ask: Who Would Dare Patent Panela?,2021-01-26T07:30:17+0000,https://www.nytimes.com/2021/01/26/science/colombia-panela-patent-gonzalez.html,1901,Science,The New York Times
The Sunday Read: ‘The Case for the Subway’,2021-03-14T13:00:08+0000,https://www.nytimes.com/2021/03/14/podcasts/the-daily/subway-new-york-city.html,243,Podcasts,The New York Times
The Little Lad? Berries and Cream? Call It Performance Art.,2021-11-19T15:00:08+0000,https://www.nytimes.com/2021/11/19/arts/dance/berries-and-cream-tik-tok.html,1277,Arts&Leisure,The New York Times
‘Zombie’ Urchins Are Destroying Kelp Forests. Can’t We Just Eat Them?,2021-10-04T19:29:29+0000,https://www.nytimes.com/2021/10/04/dining/california-sea-urchin-kelp-coastline.html,1615,Dining,The New York Times
"Israel’s New Leaders Tilt Right With Settler Deal, Hinting at Approach",2021-07-01T08:42:07+0000,https://www.nytimes.com/2021/07/01/world/middleeast/israel-settler-deal-bennett.html,1286,Foreign,The New York Times
Virus outbreaks worsen in French overseas territories.,2021-08-10T15:15:01+0000,https://www.nytimes.com/2021/08/10/world/americas/virus-outbreaks-worsen-in-french-overseas-territories.html,302,Foreign,The New York Times
A Collector Who Fills His Los Angeles Home With Carefully Sourced Clutter,2021-11-25T12:00:13+0000,https://www.nytimes.com/2021/11/25/t-magazine/jonathan-pessin-collection-los-angeles.html,1250,TStyle,The New York Times
Yellen Readies Big Changes for Treasury,2021-01-18T17:46:37+0000,https://www.nytimes.com/2021/01/18/us/politics/janet-yellen-treasury.html,1610,Washington,The New York Times
The Beet Grows On,2021-10-01T07:00:10+0000,https://www.nytimes.com/2021/10/01/reader-center/the-beet-grows-on.html,844,Science,The New York Times
Shahana Hanif makes history as the first Muslim woman elected to the New York City Council.,2021-11-02T14:54:53+0000,https://www.nytimes.com/2021/11/02/nyregion/shahana-hanif-muslim-city-council.html,440,Metro,The New York Times
"In California, a campaign to oust Gov. Gavin Newsom qualifies for the ballot.",2021-04-26T23:22:25+0000,https://www.nytimes.com/2021/04/26/us/gavin-newsom-recall.html,430,National,The New York Times
Michigan broadens vaccine access to include everyone 16 and older as of April 5.,2021-03-12T19:55:27+0000,https://www.nytimes.com/2021/03/12/world/michigan-vaccine-age-eligibility.html,298,National,The New York Times
A Tale of Redemptions,2021-12-03T13:10:52+0000,https://www.nytimes.com/2021/12/03/business/dealbook/buzzfeed-grab-spac.html,1704,Business,The New York Times
Nectar Collectors,2021-06-08T02:00:05+0000,https://www.nytimes.com/2021/06/07/crosswords/daily-puzzle-2021-06-08.html,679,Games,The New York Times
A New National Park,2021-02-18T10:00:03+0000,https://www.nytimes.com/2021/02/18/learning/a-new-national-park.html,198,Learning,The New York Times
"Kabul, Evictions, ‘Candyman’: Your Friday Evening Briefing",2021-08-27T21:51:47+0000,https://www.nytimes.com/2021/08/27/briefing/kabul-evictions-candyman.html,1302,NYTNow,The New York Times
Yamiche Alcindor Is Named Host of ‘Washington Week’ on PBS,2021-05-04T07:00:06+0000,https://www.nytimes.com/2021/05/04/business/media/yamiche-alcindor-washington-week-pbs.html,482,Business,The New York Times
"As Johnson Draws a Happy Face, Britons Confront a Run of Bad News",2021-10-09T08:39:07+0000,https://www.nytimes.com/2021/10/09/world/europe/boris-johnson-britain-brexit.html,1129,Foreign,The New York Times
"Vaccines, Stimulus, ‘The Phantom Tollbooth’: Your Tuesday Evening Briefing",2021-03-09T23:05:50+0000,https://www.nytimes.com/2021/03/09/briefing/vaccines-stimulus-the-phantom-tollbooth.html,1274,NYTNow,The New York Times
"As Cars Go Electric, China Builds a Big Lead in Factories",2021-05-04T15:04:28+0000,https://www.nytimes.com/2021/05/04/business/china-electric-cars.html,1340,Business,The New York Times
Bones or No Bones? A Dog on TikTok Is Setting Today’s Mood.,2021-10-21T11:00:08+0000,https://www.nytimes.com/2021/10/21/style/bones-day-noodle-tiktok-dog.html,1076,Express,The New York Times
Lakers’ Opener Shows Their Stars Are Not Yet Aligned,2021-10-20T12:24:32+0000,https://www.nytimes.com/2021/10/20/sports/basketball/lakers-warriors-james-westbrook.html,909,Sports,The New York Times
How Alienation Became My Superpower,2021-11-23T10:00:13+0000,https://www.nytimes.com/2021/11/23/magazine/estranged-father.html,960,Magazine,The New York Times
A Guide to Holiday Tipping This Year,2021-12-17T14:00:07+0000,https://www.nytimes.com/2021/12/17/your-money/holiday-tipping-guide.html,1061,Business,The New York Times
Ailey’s New Secret Weapon: The Heroically Unmannered James Gilmer,2021-12-10T16:56:44+0000,https://www.nytimes.com/2021/12/10/arts/dance/james-gilmer-alvin-ailey-company.html,1359,Culture,The New York Times
Film Club: ‘An Ode to the Before Times’,2021-01-07T21:00:13+0000,https://www.nytimes.com/2021/01/07/learning/film-club-an-ode-to-the-before-times.html,381,Learning,The New York Times
U.S. women face Canada in a soccer semifinal on Day 10 of the Games.,2021-08-01T22:24:42+0000,https://www.nytimes.com/2021/08/01/sports/olympics/usa-canada-soccer.html,179,Sports,The New York Times
North Korea’s Arsenal Has Grown Rapidly. Here’s What’s in It.,2021-03-26T10:27:51+0000,https://www.nytimes.com/article/north-korea-arsenal-nukes.html,1315,Foreign,The New York Times
"In Richard Powers’s New Novel, Hope for a Grieving Kid and Planet May Lurk in the Human Brain",2021-09-21T09:00:08+0000,https://www.nytimes.com/2021/09/21/books/review/bewilderment-richard-powers.html,1441,BookReview,The New York Times
"At swimming, a world record, three more U.S. medals, and accusations of doping after a Russian wins gold.",2021-07-30T01:18:17+0000,https://www.nytimes.com/2021/07/29/sports/olympics/swimming-results-olympics.html,976,Sports,The New York Times
Maurizio Cattelan’s New Work Pays Visceral Tribute to the Pain of 9/11,2021-07-15T15:41:28+0000,https://www.nytimes.com/2021/07/15/arts/design/maurizio-cattelan-911-sculpture.html,759,Weekend,The New York Times
Many Jobless Workers Aren’t Getting Help,2021-02-11T23:28:18+0000,https://www.nytimes.com/2021/02/11/opinion/unemployment-insurance-biden.html,1096,Editorial,The New York Times
The T List: Five Things We Recommend This Week,2021-06-24T13:00:15+0000,https://www.nytimes.com/2021/06/24/t-magazine/martiniano-lopez-crozet-shoes.html,1068,TStyle,The New York Times
"Pilot in Balloon Crash That Killed 5 Had Used Cocaine and Marijuana, F.A.A. Says",2021-09-23T03:33:16+0000,https://www.nytimes.com/2021/09/22/us/hot-air-balloon-pilot-drugs.html,402,Express,The New York Times
3 Art Gallery Shows to See Right Now,2021-06-02T19:29:33+0000,https://www.nytimes.com/2021/06/02/arts/design/3-art-gallery-shows-to-see-right-now.html,835,Weekend,The New York Times
"Dev Patel, Starry Knight",2021-07-29T17:04:11+0000,https://www.nytimes.com/2021/07/29/movies/dev-patel-green-knight.html,1778,Culture,The New York Times
"At the Masters, Justin Rose Is an Outlier, and Establishes an Early Lead",2021-04-09T01:11:32+0000,https://www.nytimes.com/2021/04/08/sports/golf/masters-2021-first-round-rose.html,1070,Sports,The New York Times
Restaurant Openings and Moves Across the Hamptons,2021-05-27T18:17:43+0000,https://www.nytimes.com/2021/05/27/dining/hamptons-restaurant-openings.html,544,Dining,The New York Times
"In Favor of a More Casual, More Forgiving Polenta",2021-03-12T17:44:29+0000,https://www.nytimes.com/2021/03/12/dining/polenta-recipe-ottolenghi.html,561,Dining,The New York Times
"Eviction moratoriums don’t keep rent from piling up, and aid may not reach the most vulnerable.",2021-02-08T12:36:50+0000,https://www.nytimes.com/2021/02/08/business/eviction-moratoriums-dont-keep-rent-from-piling-up-and-aid-may-not-reach-the-most-vulnerable.html,319,Business,The New York Times
"Unwilling to Wait for Approval, Some Healthy Americans Seek Booster Shots",2021-09-14T09:00:25+0000,https://www.nytimes.com/2021/09/14/us/politics/coronavirus-booster-shots.html,1413,Washington,The New York Times
When Chance Encounters at the Water Cooler Are Most Useful,2021-09-03T15:00:09+0000,https://www.nytimes.com/2021/09/03/upshot/when-chance-encounters-at-the-water-cooler-are-most-useful.html,1275,SundayBusiness,The New York Times
Drug-resistant infections have increased in hospitals during the pandemic.,2021-09-02T22:10:23+0000,https://www.nytimes.com/2021/09/02/health/drug-resistant-infections-have-increased-in-hospitals-during-the-pandemic.html,347,Science,The New York Times
‘X’ Marks the Spot: Officials Map a Route Out of the Pandemic,2021-08-01T13:45:03+0000,https://www.nytimes.com/2021/08/01/health/coronavirus-vaccination-maps-geospatial.html,1512,Science,The New York Times
Bipartisan Senate Inquiry on Capitol Riot Will Begin With Scrutiny of Security Failures,2021-02-23T00:09:57+0000,https://www.nytimes.com/2021/02/22/us/politics/senate-hearing-capitol-riot.html,917,Washington,The New York Times
Dozens Die as Another Factory Fire Strikes Bangladesh,2021-07-09T12:01:22+0000,https://www.nytimes.com/2021/07/09/world/asia/bangladesh-factory-fire.html,591,Foreign,The New York Times
These Best Sellers Will Make Your Stomach Growl,2021-11-18T10:00:03+0000,https://www.nytimes.com/2021/11/18/books/review/the-pioneer-woman-cooks-super-easy-ree-drummond.html,415,BookReview,The New York Times
What Questions Do You Have About Getting Back to Work?,2021-06-10T00:49:25+0000,https://www.nytimes.com/2021/06/09/us/return-to-office-questions.html,138,Gender,The New York Times
"Who is Mike Lindell, one of Trump’s last remaining supporters from corporate America?",2021-01-16T20:56:54+0000,https://www.nytimes.com/2021/01/16/us/politics/mypillow-notes-lindell-trump.html,630,Washington,The New York Times
"As Political Crisis Meets Pandemic, Italians Wonder, Why?",2021-01-19T21:37:46+0000,https://www.nytimes.com/2021/01/19/world/europe/italy-government-collapse-renzi-conte.html,1381,Foreign,The New York Times
JPMorgan’s punishment for currency rigging ends.,2021-08-06T18:46:06+0000,https://www.nytimes.com/2021/08/06/business/jpmorgan-currency-rigging.html,209,Business,The New York Times
Stephen Colbert Didn’t Realize America Had Been Canceled,2021-02-24T07:31:21+0000,https://www.nytimes.com/2021/02/24/arts/television/stephen-colbert-cpac.html,713,Culture,The New York Times
"Done With Bond, Daniel Craig Will Play Macbeth on Broadway",2021-09-29T15:00:05+0000,https://www.nytimes.com/2021/09/29/theater/daniel-craig-macbeth-broadway.html,531,Culture,The New York Times
Ominous Request from a Teacher,2021-05-26T02:00:04+0000,https://www.nytimes.com/2021/05/25/crosswords/daily-puzzle-2021-05-26.html,558,Games,The New York Times
E.U. Set to Propose Travel Restrictions on U.S. Visitors,2021-08-29T17:34:04+0000,https://www.nytimes.com/2021/08/29/world/europe/eu-us-travel-restrictions.html,457,Foreign,The New York Times
The U.S. reaffirms its land border restrictions as Canada relaxes its own. Mexico has none.,2021-07-21T17:23:44+0000,https://www.nytimes.com/2021/07/21/us/politics/us-border-canada-mexico.html,767,Washington,The New York Times
F.A.A. tells airlines to inspect Boeing 737 switches that could pose a safety risk.,2021-07-15T23:33:40+0000,https://www.nytimes.com/2021/07/15/business/boeing-737-inspection.html,255,Business,The New York Times
"People with disabilities have a tougher time getting Covid vaccines, the C.D.C. reports.",2021-09-30T17:00:08+0000,https://www.nytimes.com/2021/09/30/health/covid-vaccine-disabilities.html,295,Science,The New York Times
San Francisco Contends With a Different Sort of Epidemic: Drug Deaths,2021-04-23T09:00:29+0000,https://www.nytimes.com/2021/04/23/us/fentanyl-overdoses-san-francisco.html,1364,National,The New York Times
"Paul Jones, a Hamptonite of Many Pursuits, Dies at 40",2021-03-12T20:45:27+0000,https://www.nytimes.com/2021/03/12/obituaries/paul-jones-dead-coronavirus.html,712,Obits,The New York Times
"With Afghan Retreat, Biden Bucks Foreign Policy Elite",2021-09-01T21:30:52+0000,https://www.nytimes.com/2021/09/01/world/europe/afghanistan-biden-foreign-policy.html,1251,Foreign,The New York Times
"Under Caribbean Skies, New York Power Brokers Shape a Crucial Race",2021-11-13T08:00:07+0000,https://www.nytimes.com/2021/11/13/nyregion/city-council-speaker-nyc.html,1141,Metro,The New York Times
"This World Heritage Site Is in Ruins, and That’s Not by Accident",2021-07-07T09:00:26+0000,https://www.nytimes.com/2021/07/07/opinion/venezuela-landmark-university.html,1168,OpEd,The New York Times
Mattel joins the NFT frenzy with Hot Wheels digital art.,2021-06-17T12:01:40+0000,https://www.nytimes.com/2021/06/17/business/mattel-nft-hot-wheels.html,305,Business,The New York Times
No Indictment for Former Georgia Trooper Who Shot and Killed a Black Motorist,2021-06-30T00:44:15+0000,https://www.nytimes.com/2021/06/29/us/georgia-trooper-not-charged-julian-lewis.html,489,Express,The New York Times
Labor Board Official Backs Union Challenge on Amazon Vote,2021-08-02T23:25:23+0000,https://www.nytimes.com/2021/08/02/business/amazon-union-alabama-nlrb.html,665,Business,The New York Times
"Globalfest Moves Online, Showcasing World Music Without Boundaries",2021-01-16T00:06:09+0000,https://www.nytimes.com/2021/01/15/arts/music/globalfest-review.html,773,Culture,The New York Times
West Chelsea: A ‘Vibrant’ Area Full of Art and Architecture,2021-02-10T10:00:31+0000,https://www.nytimes.com/2021/02/10/realestate/living-in-west-chelsea-manhattan.html,1712,RealEstate,The New York Times
High School Football Coach Is Fired After Players’ Use of Anti-Semitic Language,2021-03-24T22:22:42+0000,https://www.nytimes.com/2021/03/24/us/dave-maimaron-duxbury-fired.html,783,Express,The New York Times
"Reading Dan Frank, Book Editor and ‘Champion of the Unexampled’",2021-05-28T20:54:15+0000,https://www.nytimes.com/2021/05/28/science/science-books-dan-frank-pantheon.html,1824,Science,The New York Times
Texas is seeking to evict migrant children from state shelters.,2021-06-02T20:34:14+0000,https://www.nytimes.com/2021/06/02/us/politics/texas-migrant-children-shelters.html,484,Washington,The New York Times
Pope Francis chides those traveling abroad to escape coronavirus lockdowns.,2021-01-03T16:44:55+0000,https://www.nytimes.com/2021/01/03/world/pope-francis-chides-travelers-escaping-coronavirus-lockdowns.html,405,Foreign,The New York Times
No Broadway Shows? No Problem. Walking Tours Fill a Void.,2021-06-10T18:32:50+0000,https://www.nytimes.com/2021/06/10/theater/broadway-up-close-tour-guide.html,1130,Weekend,The New York Times
Consumer Groups Target Amazon Prime’s Cancellation Process,2021-01-14T19:08:29+0000,https://www.nytimes.com/2021/01/14/world/europe/amazon-prime-cancellation-complaint.html,865,Foreign,The New York Times
What if We Can’t Reach Herd Immunity?,2021-05-05T15:20:11+0000,https://www.nytimes.com/2021/05/05/opinion/letters/covid-herd-immunity.html,546,Letters,The New York Times
Where Is the New York Mayor’s Race Headed?,2021-04-30T22:30:04+0000,https://www.nytimes.com/2021/04/30/us/politics/new-york-mayor-race.html,883,Politics,The New York Times
Larry Elder has put issues of race at the center of his campaign.,2021-09-14T22:14:09+0000,https://www.nytimes.com/2021/09/14/us/elections/larry-elder-race.html,421,National,The New York Times
‘Little Big Women’ Review: Heartbreak is a Family Affair,2021-02-05T12:00:05+0000,https://www.nytimes.com/2021/02/05/movies/little-big-women-review.html,273,Culture,The New York Times
Main Line From the Heart,2021-04-18T22:00:04+0000,https://www.nytimes.com/2021/04/18/crosswords/daily-puzzle-2021-04-19.html,1067,Games,The New York Times
People across the U.S. face a maze of questions about whether to mask.,2021-05-16T14:18:49+0000,https://www.nytimes.com/2021/05/16/us/people-across-the-us-face-a-maze-of-questions-about-whether-to-mask.html,367,Express,The New York Times
May the Family Secrets Always Be at Your Back,2021-08-03T09:00:04+0000,https://www.nytimes.com/2021/08/03/books/review/we-are-the-brennans-tracey-lange.html,978,BookReview,The New York Times
An Italian Politician’s Quest for Attention Gets a Boost From Richard Gere,2021-10-25T19:07:02+0000,https://www.nytimes.com/2021/10/25/world/europe/richard-gere-matteo-salvini-immigrant-trial.html,774,Foreign,The New York Times
Lesson of the Day: ‘Intimate Portraits of Mexico’s Third-Gender Muxes’,2021-10-05T08:00:05+0000,https://www.nytimes.com/2021/10/05/learning/lesson-of-the-day-intimate-portraits-of-mexicos-third-gender-muxes.html,870,Learning,The New York Times
A Milestone for Broadway as ‘Pass Over’ Begins Performances,2021-08-05T04:03:29+0000,https://www.nytimes.com/2021/08/05/theater/pass-over-broadway-reopens.html,578,Weekend,The New York Times
Rich Countries Must Bear the Cost if We Can Ever Hope to Achieve a Net-Zero World,2021-10-13T09:00:11+0000,https://www.nytimes.com/2021/10/13/opinion/climate-change-imf-carbon.html,774,OpEd,The New York Times
"Biden, Nixon and the Economic Burdens of a Superpower",2021-08-18T17:12:06+0000,https://www.nytimes.com/2021/08/18/opinion/biden-nixon-gold-standard.html,1129,OpEd,The New York Times
"Kirsten Gillibrand: ‘Yes, We Are Safe,’ I Texted From the Capitol",2021-01-07T21:59:36+0000,https://www.nytimes.com/2021/01/07/opinion/gillibrand-capitol-riot.html,740,OpEd,The New York Times
White House Announces Senior Official Is Leading Inquiry Into SolarWinds Hacking,2021-02-10T22:18:18+0000,https://www.nytimes.com/2021/02/10/us/politics/biden-russia-solarwinds-hacking.html,1108,Washington,The New York Times
An Inn or Bike Tour of Your Own: How to Make Buyouts More Affordable,2021-01-12T10:00:19+0000,https://www.nytimes.com/2021/01/12/travel/frugal-buyouts-hotels-camping-tours.html,1504,Travel,The New York Times
Fauci says he expects a decision Friday on whether the U.S. can resume using Johnson & Johnson’s vaccine.,2021-04-18T14:52:24+0000,https://www.nytimes.com/2021/04/18/world/fauci-johnson-johnson-vaccine.html,574,Science,The New York Times
Waiting for a Crypto Boom in the Public Markets,2021-04-15T11:28:14+0000,https://www.nytimes.com/2021/04/15/business/dealbook/coinbase-public-crypto.html,1726,Business,The New York Times
New Zealand Court Clears Way for Murder Suspect’s Extradition to China,2021-06-04T06:50:45+0000,https://www.nytimes.com/2021/06/04/world/asia/new-zealand-extradition-china.html,630,Foreign,The New York Times
House Panel Subpoenas Roger Stone and Alex Jones in Capitol Riot Inquiry,2021-11-22T22:53:54+0000,https://www.nytimes.com/2021/11/22/us/politics/capitol-riot-subpoenas-roger-stone-alex-jones.html,958,Washington,The New York Times
"U.S. evacuations slow because of bottlenecks at bases, the Pentagon says.",2021-08-26T12:58:23+0000,https://www.nytimes.com/2021/08/26/world/us-evacuations-slow-because-of-bottlenecks-at-bases-the-pentagon-says.html,264,Foreign,The New York Times
A New ‘Pal Joey’ Is Broadway Bound,2021-10-04T13:00:08+0000,https://www.nytimes.com/2021/10/04/theater/pal-joey-revival-broadway.html,588,Culture,The New York Times
There Was Nothing Trivial About Their First Date,2021-03-19T12:49:16+0000,https://www.nytimes.com/2021/03/19/style/there-was-nothing-trivial-about-their-first-date.html,563,Society,The New York Times
The Ever-Evolving Art of Bonsai,2021-11-09T14:03:38+0000,https://www.nytimes.com/2021/11/09/t-magazine/bonsai-plants-trees-craft.html,1846,TStyle,The New York Times
"Corrections: Jan. 26, 2021",2021-01-26T04:28:18+0000,https://www.nytimes.com/2021/01/25/pageoneplus/corrections-jan-26-2021.html,333,Corrections,The New York Times
"Has Texas achieved herd immunity? “There is no way on God’s green earth,” an expert says.",2021-04-11T17:49:53+0000,https://www.nytimes.com/2021/04/11/health/texas-herd-immunity-governor.html,414,Science,The New York Times
Transcript: Ezra Klein Interviews Kristen Soltis Anderson,2021-03-26T12:50:03+0000,https://www.nytimes.com/2021/03/26/podcasts/ezra-klein-podcast-kristen-soltis-anderson-transcript.html,11882,OpEd,The New York Times
Stephen Curry Is in the Zone,2021-04-20T13:29:41+0000,https://www.nytimes.com/2021/04/20/sports/basketball/stephen-curry-30-point-streak.html,715,Sports,The New York Times
13 Law Enforcement Officers Killed in Mexico Ambush,2021-03-19T01:28:06+0000,https://www.nytimes.com/2021/03/18/world/americas/mexico-police-ambush.html,482,Foreign,The New York Times
A judge recently blocked Boulder from enforcing its assault-weapon ban.,2021-03-23T02:21:46+0000,https://www.nytimes.com/2021/03/22/us/boulder-colorado-gun-laws.html,290,National,The New York Times
The Inauguration Kept Crowds Out and Tried to Bring America In,2021-01-20T22:47:46+0000,https://www.nytimes.com/2021/01/20/arts/television/inauguration-crowd.html,1106,Culture,The New York Times
Plowy McPlowface Has a Shot in Naming Contest. ‘Abolish ICE’ Does Not.,2021-02-22T17:25:29+0000,https://www.nytimes.com/2021/02/22/us/abolish-ice-minnesota-snowplow.html,787,Express,The New York Times
Luis Arias won a split decision in an exciting bout.,2021-06-07T01:57:47+0000,https://www.nytimes.com/2021/06/06/sports/luis-arias-jalen-hurd-boxer.html,194,Sports,The New York Times
How the Pandemic Has Transformed the Idea of Home,2021-03-14T04:19:10+0000,https://www.nytimes.com/2021/03/13/at-home/pandemic-home.html,2060,AtHome,The New York Times
