date,headline,source,year,textblob_wsj,vader_wsj,bert_wsj_label,bert_wsj_confidence,bert_wsj
2009-10-31 00:00:00+00:00,Player's Strike Costs Some the Hall of Fame,wsj,2009,0.0,0.34,0,0.29269126057624817,0.0
2007-05-30 00:00:00+00:00,US India Near Nuclear Energy Accord,wsj,2007,0.1,0.2732,-2,0.2247115522623062,-0.4494231045246124
2016-04-08 00:00:00+00:00,Argentine President Moves to Clear Name After Offshore Revelations,wsj,2016,0.10000000000000002,0.3818,-2,0.37964490056037903,-0.7592898011207581
2011-08-30 00:00:00+00:00,Companies Lock In Fixed Rates,wsj,2011,0.1,0.0,-2,0.3127336800098419,-0.6254673600196838
2006-02-21 00:00:00+00:00,One Family's Dream Game,wsj,2006,-0.4,0.25,2,0.49361762404441833,0.9872352480888367
2001-04-22 00:00:00+00:00,Learning to Profit From a Recovery,wsj,2001,0.0,0.4404,2,0.43253666162490845,0.8650733232498169
2005-07-12 00:00:00+00:00,Dollar Suffers Broad Decline,wsj,2005,-0.26875,-0.4767,-2,0.39415308833122253,-0.7883061766624451
2011-03-27 00:00:00+00:00,NATO to Take Total Libya Control,wsj,2011,0.0,0.0,-2,0.2722897231578827,-0.5445794463157654
2014-03-01 00:00:00+00:00,Li Ka-shing Seeks Europe Expansion ,wsj,2014,0.0,0.0,1,0.28261739015579224,0.28261739015579224
2017-04-27 00:00:00+00:00,Why Trump Decided to Back Off Nafta Threat,wsj,2017,0.0,-0.5267,-2,0.5080834031105042,-1.0161668062210083
2000-04-09 00:00:00+00:00,Late Starter Asks For Retirement Tips,wsj,2000,-0.3,0.0,0,0.2943515181541443,0.0
2015-10-07 00:00:00+00:00,Harry Reid Sues Exercise-Band Maker,wsj,2015,0.0,0.0,-2,0.22380578517913818,-0.44761157035827637
2010-05-14 00:00:00+00:00,BHP Could Re-Evaluate Venture,wsj,2010,0.0,0.0,0,0.3803523778915405,0.0
2016-05-14 00:00:00+00:00,Ukraine’s Jamala Wins Eurovision Song Contest ,wsj,2016,0.3,0.5719,2,0.3822889029979706,0.7645778059959412
2011-09-19 00:00:00+00:00,Rome Is Still Fiddling as Greece Burns,wsj,2011,0.0,0.0,1,0.32743534445762634,0.32743534445762634
2019-05-19 00:00:00+00:00,China Probes Former Securities Regulator for Corruption,wsj,2019,0.0,0.296,-2,0.5555945634841919,-1.1111891269683838
2013-05-13 00:00:00+00:00,New Drugs Will Propel Growth Say Astellas Daiichi Sankyo,wsj,2013,0.13636363636363635,0.3818,2,0.45113837718963623,0.9022767543792725
2012-11-29 00:00:00+00:00,Tax Hit Looms on Mortgage Relief,wsj,2012,0.0,0.3612,-2,0.30569347739219666,-0.6113869547843933
2019-05-15 00:00:00+00:00,US Targets Huawei as It Seeks to Revive China Trade Talks,wsj,2019,0.0,0.34,1,0.2754165530204773,0.2754165530204773
2002-09-24 00:00:00+00:00,Dollar Falls Against Euro Yen,wsj,2002,0.0,0.0,-2,0.6263907551765442,-1.2527815103530884
2012-06-20 00:00:00+00:00,A Gallery Space Goes to Waste,wsj,2012,-0.2,-0.4215,-2,0.670818567276001,-1.341637134552002
2003-06-06 00:00:00+00:00,Saudis Scrap Gas-Investment Plan,wsj,2003,0.0,0.0,2,0.25635653734207153,0.5127130746841431
2006-03-14 00:00:00+00:00,Watson to Buy Andrx for 19 Billion,wsj,2006,0.0,0.0,-2,0.3333231508731842,-0.6666463017463684
2002-09-15 00:00:00+00:00,Unilever Prices Issue,wsj,2002,0.0,0.0,-2,0.33167508244514465,-0.6633501648902893
2006-07-20 00:00:00+00:00,The Afternoon Report,wsj,2006,0.0,0.0,1,0.3228970766067505,0.3228970766067505
2003-04-28 00:00:00+00:00,XO Names Grivner as CEO,wsj,2003,0.0,0.0,-2,0.2278035283088684,-0.4556070566177368
2001-11-18 00:00:00+00:00,Cocoa-Futures Contract Surges to 32-Month High,wsj,2001,0.16,0.0,-2,0.2524934709072113,-0.5049869418144226
2008-01-15 00:00:00+00:00,Samsung Profit Slips LGPhilips Net Soars,wsj,2008,0.0,0.4404,-2,0.3078000247478485,-0.615600049495697
2003-08-26 00:00:00+00:00,Hong Kong's Trade Growth Slows,wsj,2003,0.0,0.3818,-1,0.4642881453037262,-0.4642881453037262
2007-09-23 00:00:00+00:00,Count Coins at the Bank,wsj,2007,0.0,0.0,-2,0.32316556572914124,-0.6463311314582825
2009-06-14 00:00:00+00:00,'Death Tax' is Alive and Well,wsj,2009,0.1,-0.0516,2,0.5591236352920532,1.1182472705841064
2002-11-17 00:00:00+00:00,AOL Is Sued Over Homestore Ties,wsj,2002,0.0,0.0,-2,0.5856781601905823,-1.1713563203811646
2003-12-02 00:00:00+00:00,Blue Chips Slide Euro Hits New High,wsj,2003,0.0987878787878788,0.0,2,0.6713771820068359,1.3427543640136719
2015-02-15 00:00:00+00:00,Myanmar’s Suu Kyi Shrugs Off Criticism,wsj,2015,0.0,-0.4404,-2,0.43140095472335815,-0.8628019094467163
2019-11-10 00:00:00+00:00,Viacom and CBS Shake Up Executive Ranks Ahead of Combination,wsj,2019,0.0,-0.1779,2,0.3499801754951477,0.6999603509902954
1999-10-18 00:00:00+00:00,Japan's Industrial Output Is Revised,wsj,1999,0.0,0.0,0,0.2793850004673004,0.0
2010-07-06 00:00:00+00:00,US Firm Defends Chinese Deal,wsj,2010,-0.1,0.0,2,0.39602699875831604,0.7920539975166321
2004-06-13 00:00:00+00:00,Hot for a Hybrid Car Cool Your Engines,wsj,2004,0.3,0.3182,2,0.6028505563735962,1.2057011127471924
2011-03-16 00:00:00+00:00,VIX Now Up 46 This Week,wsj,2011,0.0,0.0,2,0.36697596311569214,0.7339519262313843
2011-03-09 00:00:00+00:00,Gold Futures Trim Gains,wsj,2011,0.0,0.34,2,0.45484745502471924,0.9096949100494385
2019-05-28 00:00:00+00:00,Photos Tornadoes Tear Through Ohio,wsj,2019,0.0,0.0,1,0.25948643684387207,0.25948643684387207
2006-06-12 00:00:00+00:00,Investors Cautious Ahead of Data,wsj,2006,0.0,-0.1027,1,0.38271990418434143,0.38271990418434143
2003-06-15 00:00:00+00:00,Options Trading Turns Bearish,wsj,2003,0.0,0.0,0,0.27512869238853455,0.0
2007-05-29 00:00:00+00:00,Sanyo's Full-Year Net Loss Narrows,wsj,2007,0.0,-0.3182,0,0.3091258406639099,0.0
2018-01-20 00:00:00+00:00,What Part of the Federal Government Will Be Working and What Won’t Be,wsj,2018,0.0,0.0,2,0.3441567122936249,0.6883134245872498
2000-01-12 00:00:00+00:00,Technology Briefs,wsj,2000,0.0,0.0,1,0.3382851481437683,0.3382851481437683
2004-06-09 00:00:00+00:00,Fund Scandal Alters Tone of Ad Campaigns,wsj,2004,0.0,-0.4404,-2,0.4245445132255554,-0.8490890264511108
2018-07-21 00:00:00+00:00,Israel Hamas Agree to Cease Fire After Deadly Clashes ,wsj,2018,-0.2,0.0258,-2,0.695999801158905,-1.39199960231781
2017-10-11 00:00:00+00:00,Brazilian Congress Backs Bill for Troops to Be Tried by Military Court in Civilian Deaths,wsj,2017,-0.1,-0.0516,-2,0.439725399017334,-0.879450798034668
2015-08-18 00:00:00+00:00,Raising Rates Now Would Be a Mistake,wsj,2015,0.0,-0.34,0,0.3434402644634247,0.0
2004-10-28 00:00:00+00:00,Al Jazeera to Launch English News Channel,wsj,2004,0.0,0.0,2,0.32428181171417236,0.6485636234283447
1998-09-15 00:00:00+00:00,International Funds Show Gain in 1998,wsj,1998,0.0,0.5267,2,0.41072410345077515,0.8214482069015503
2005-07-25 00:00:00+00:00,The Afternoon Report,wsj,2005,0.0,0.0,1,0.3228970766067505,0.3228970766067505
2001-10-30 00:00:00+00:00,Cingular Wireless Sets Overhaul,wsj,2001,0.0,0.0,-2,0.3446909189224243,-0.6893818378448486
2007-02-02 00:00:00+00:00,GM Ford Lose Market Share as Sales Sag,wsj,2007,0.0,-0.128,-1,0.3745867609977722,-0.3745867609977722
2004-11-05 00:00:00+00:00,Ex-Director Defends Disney Fee to Ovitz,wsj,2004,0.0,0.0,-2,0.34254711866378784,-0.6850942373275757
2019-11-25 00:00:00+00:00,New York State Panel Approves Public Campaign Finance System ,wsj,2019,0.06818181818181818,0.4019,1,0.30138611793518066,0.30138611793518066
2009-03-28 00:00:00+00:00,Robert Reich Obamanomics Isn't About Big Government,wsj,2009,0.0,0.0,-2,0.3197336792945862,-0.6394673585891724
2003-04-07 00:00:00+00:00,EVE Picks Up 32 Million,wsj,2003,0.0,0.0,-2,0.2944481670856476,-0.5888963341712952
2015-04-08 00:00:00+00:00,Hillary Needs More Than an Image Makeover,wsj,2015,0.5,0.0,-1,0.28282108902931213,-0.28282108902931213
2019-02-26 00:00:00+00:00,Cuba’s Reliance Upon Venezuela for Cheap Oil Looms as Potential Threat ,wsj,2019,0.2,-0.6124,-2,0.25043046474456787,-0.5008609294891357
2010-05-18 00:00:00+00:00,CVS To Halt Sale of Genetic Tests,wsj,2010,0.0,0.0,-2,0.41121429204940796,-0.8224285840988159
2009-02-08 00:00:00+00:00,Property Riches Bedevil Indian Church,wsj,2009,0.0,0.5267,2,0.5824655890464783,1.1649311780929565
2005-01-10 00:00:00+00:00,Tiffany's Same-Store Sales Sparkle,wsj,2005,0.0,0.4215,2,0.3735584616661072,0.7471169233322144
2002-10-06 00:00:00+00:00,Readers Spread Their Bets,wsj,2002,0.0,0.0,2,0.4037962853908539,0.8075925707817078
2017-02-11 00:00:00+00:00,Several Killed as Antigovernment Protests Flare Up Again in Baghdad,wsj,2017,-0.1,-0.7506,-2,0.46182602643966675,-0.9236520528793335
2012-10-31 00:00:00+00:00,3 States Bar Insurers From Charging Hurricane Deductibles,wsj,2012,0.0,0.0,-2,0.5081443190574646,-1.0162886381149292
2015-12-01 00:00:00+00:00,Islamic State Sympathizers in US Prefer Twitter,wsj,2015,0.0,0.0,-2,0.3488803803920746,-0.6977607607841492
2014-01-31 00:00:00+00:00,Last-Minute NSA Curbs Added Before Obama Speech,wsj,2014,0.0,0.0,-2,0.2869326174259186,-0.5738652348518372
2007-03-27 00:00:00+00:00,Stocks Follow US Shares Lower,wsj,2007,0.0,0.0,0,0.3769935965538025,0.0
2015-12-28 00:00:00+00:00,Central American Nations Reach Deal on Cuban Migrants,wsj,2015,0.0,0.0258,1,0.24432595074176788,0.24432595074176788
2007-11-13 00:00:00+00:00,Contemporary Culture,wsj,2007,0.16666666666666666,0.0,2,0.3148714601993561,0.6297429203987122
2004-05-05 00:00:00+00:00,Air France Succeeds in KLM Bid,wsj,2004,0.7,0.4939,2,0.4544019103050232,0.9088038206100464
2001-06-06 00:00:00+00:00,MEMC to Close Manufacturing Line,wsj,2001,0.0,0.0,-2,0.4408551752567291,-0.8817103505134583
2010-05-20 00:00:00+00:00,Canada Pension Fund Posts 15 Gain,wsj,2010,0.0,0.5267,2,0.33268433809280396,0.6653686761856079
2006-06-20 00:00:00+00:00,Rainfall Has Limited Effect on Gulf Refineries,wsj,2006,-0.07142857142857142,-0.2263,-1,0.4196016788482666,-0.4196016788482666
2000-08-17 00:00:00+00:00,Cordiant's Pretax Profit Rose 60,wsj,2000,0.6,0.4404,2,0.4133200943470001,0.8266401886940002
2012-03-26 00:00:00+00:00,Pinterest Says to Pin Your Own Stuff,wsj,2012,0.6,0.0,-2,0.6809409260749817,-1.3618818521499634
2005-02-23 00:00:00+00:00,AxioMed Spine Adds 18 Million,wsj,2005,0.0,0.0,2,0.3724867105484009,0.7449734210968018
1998-09-02 00:00:00+00:00,Lernout Acquires Kurzweil,wsj,1998,0.0,0.0,2,0.28942736983299255,0.5788547396659851
2004-11-19 00:00:00+00:00,Patrick's Net Jumped 42 in Year,wsj,2004,0.0,0.0,2,0.26757562160491943,0.5351512432098389
2015-07-15 00:00:00+00:00,Prosecutors Sen Sampson Abused Power Lied,wsj,2015,0.0,-0.7096,-2,0.6769015192985535,-1.353803038597107
2011-07-27 00:00:00+00:00,Iraq Asks Kuwait to Halt Work on Disputed Port,wsj,2011,0.0,-0.34,-2,0.5450112223625183,-1.0900224447250366
2008-01-01 00:00:00+00:00,Welcome 2008,wsj,2008,0.8,0.4588,2,0.6206824779510498,1.2413649559020996
2004-01-05 00:00:00+00:00,Techs Rise Amid New Year Optimism,wsj,2004,0.13636363636363635,0.5423,2,0.3070284426212311,0.6140568852424622
2004-06-20 00:00:00+00:00,All Bonds Aren't Equal,wsj,2004,0.0,0.0,-2,0.3981817364692688,-0.7963634729385376
2001-08-24 00:00:00+00:00,Asian Markets End Week Mostly Higher,wsj,2001,0.125,0.0,0,0.4571131765842438,0.0
2015-02-26 00:00:00+00:00,Senate Panel Backs Loretta Lynch as Attorney General,wsj,2015,0.05000000000000002,-0.0516,1,0.29423773288726807,0.29423773288726807
2012-10-30 00:00:00+00:00,Canadian FX Traders Busy,wsj,2012,0.1,0.0,2,0.41746461391448975,0.8349292278289795
2019-01-28 00:00:00+00:00,The Cost of the Shutdown ,wsj,2019,0.0,0.0,-2,0.36680686473846436,-0.7336137294769287
2011-12-27 00:00:00+00:00,Carcinogens Found in Chinese Milk,wsj,2011,0.0,0.0,-2,0.40586405992507935,-0.8117281198501587
2013-12-25 00:00:00+00:00,Overheard,wsj,2013,0.0,0.0,-1,0.441509485244751,-0.441509485244751
2007-07-21 00:00:00+00:00,Potter Forums for Speed Readers,wsj,2007,0.0,0.0,2,0.45731112360954285,0.9146222472190857
2012-10-18 00:00:00+00:00,Homage to a Cosmo Girl,wsj,2012,0.0,0.0,2,0.4477040767669678,0.8954081535339355
2004-06-02 00:00:00+00:00,Executives Expect to Lift Hiring,wsj,2004,0.0,0.0,-1,0.3179370164871216,-0.3179370164871216
2003-08-09 00:00:00+00:00,Wall Street Braces for Bad Month,wsj,2003,-0.6999999999999998,-0.5423,-2,0.5595137476921082,-1.1190274953842163
2019-05-06 00:00:00+00:00,AIG Notches Turnaround in Key Unit,wsj,2019,0.0,0.0,0,0.31792277097702026,0.0
2005-04-12 00:00:00+00:00,Buffett Talks in AIG Inquiry,wsj,2005,0.0,0.0,1,0.3164181113243103,0.3164181113243103
2014-10-10 00:00:00+00:00,In Pictures Protests Continue in Missouri Over Shootings,wsj,2014,0.0,-0.2263,-2,0.28897807002067566,-0.5779561400413513
2009-06-14 00:00:00+00:00,How to Save 5000 Fast,wsj,2009,0.2,0.4939,2,0.5007926225662231,1.0015852451324463
2006-04-18 00:00:00+00:00,Stocks Slide as Oil Hits 70,wsj,2006,0.0,0.0,-1,0.3807689845561981,-0.3807689845561981
2013-08-06 00:00:00+00:00,Samsung Phones Help Its Appliances,wsj,2013,0.0,0.4019,2,0.5127609372138977,1.0255218744277954
2004-04-08 00:00:00+00:00,US Stocks Slip After 4 Days of Gains,wsj,2004,0.0,0.34,-2,0.5447307825088501,-1.0894615650177002
2015-12-16 00:00:00+00:00,Brazil’s Top Prosecutor Seeks to Oust House Speaker ,wsj,2015,0.5,0.2023,2,0.43351370096206665,0.8670274019241333
2013-05-26 00:00:00+00:00,Colombia Rebels Reach Land Reform Deal,wsj,2013,0.0,-0.1779,-2,0.2626757323741913,-0.5253514647483826
2009-05-03 00:00:00+00:00,DLF DAL and Minority Shareholders,wsj,2009,0.0,0.0,-2,0.31947004795074463,-0.6389400959014893
2006-01-20 00:00:00+00:00,Asian Shares End the Week Mixed,wsj,2006,0.0,0.296,0,0.5094560980796814,0.0
2003-08-16 00:00:00+00:00,Stocks Edge Up Despite Outage,wsj,2003,0.0,0.0,0,0.3293899595737457,0.0
2012-01-22 00:00:00+00:00,Gingrich Wins Scrambles GOP Race,wsj,2012,0.3,0.5719,2,0.2740369141101837,0.5480738282203674
2001-04-22 00:00:00+00:00,China Blasts US Japan for Lee's Visa,wsj,2001,0.0,0.0,-2,0.5481549501419067,-1.0963099002838135
2004-09-12 00:00:00+00:00,Investor's Calendar,wsj,2004,0.0,0.0,2,0.32411643862724304,0.6482328772544861
2007-06-06 00:00:00+00:00,Anheuser to Distribute Tequila Brand,wsj,2007,0.0,0.0,2,0.375069260597229,0.750138521194458
1999-07-26 00:00:00+00:00,Bond Traders Await New Economic Data,wsj,1999,0.16818181818181818,0.1027,1,0.2856515645980835,0.2856515645980835
2004-12-23 00:00:00+00:00,Merrill Is Cleared of Sex-Discrimination Claims,wsj,2004,0.0,0.1027,-2,0.46651512384414673,-0.9330302476882935
2002-11-20 00:00:00+00:00,Court Rejects EU Antitrust Ruling,wsj,2002,0.0,-0.4939,-2,0.5442603826522827,-1.0885207653045654
2007-06-17 00:00:00+00:00,Unmanned Aircraft Hunt for Explosives,wsj,2007,0.0,0.0,1,0.2273445725440979,0.2273445725440979
2011-06-02 00:00:00+00:00,Continental US Airways Are Fined,wsj,2011,0.0,0.0,1,0.33946147561073303,0.33946147561073303
2007-03-03 00:00:00+00:00,UPS to Cancel Airbus Order,wsj,2007,0.0,-0.25,-2,0.521259605884552,-1.042519211769104
2000-03-30 00:00:00+00:00,Brazil Regulators Approve Merger,wsj,2000,0.0,0.0,0,0.22971254587173462,0.0
2004-03-12 00:00:00+00:00,Techs Rise After Thursday's Losses,wsj,2004,0.0,-0.4019,-1,0.22249223291873932,-0.22249223291873932
2005-01-26 00:00:00+00:00,The Afternoon Report,wsj,2005,0.0,0.0,1,0.3228970766067505,0.3228970766067505
2018-11-15 00:00:00+00:00,Nvidia’s Game Isn’t Over ,wsj,2018,-0.4,0.0,-2,0.46542003750801086,-0.9308400750160217
2000-07-22 00:00:00+00:00,Macromedia's Shares Skid,wsj,2000,0.0,0.296,1,0.33369141817092896,0.33369141817092896
2002-03-07 00:00:00+00:00,FCC Halts EchoStar Hughes Review,wsj,2002,0.0,0.0,-2,0.4495302736759186,-0.8990605473518372
2005-09-14 00:00:00+00:00,Folgers Supplies Take Hit,wsj,2005,0.0,0.0,0,0.233994260430336,0.0
2007-12-18 00:00:00+00:00,Reports Help Dollar Retain Momentum,wsj,2007,0.0,0.4019,1,0.25650855898857117,0.25650855898857117
2008-02-22 00:00:00+00:00,War and Cease,wsj,2008,0.0,-0.5994,-2,0.49895861744880676,-0.9979172348976135
2018-10-23 00:00:00+00:00,Trump Steps Up Attacks on Fed Chairman Powell,wsj,2018,0.0,-0.4404,-2,0.30225783586502075,-0.6045156717300415
2017-03-02 00:00:00+00:00,Snap Employees Celebrate IPO Behind Closed Doors,wsj,2017,-0.25,0.5719,2,0.4569129943847656,0.9138259887695312
2019-05-15 00:00:00+00:00,The Met Stops Taking Gifts From Purdue Pharma’s Sacklers ,wsj,2019,0.0,-0.1531,-2,0.4913063645362854,-0.9826127290725708
2005-07-05 00:00:00+00:00,Oracle Sees Lower Restructuring Costs,wsj,2005,0.0,-0.296,0,0.36098191142082214,0.0
2004-12-30 00:00:00+00:00,NASD Cops Have Busy Year,wsj,2004,0.1,0.0,2,0.4271617829799652,0.8543235659599304
2018-03-26 00:00:00+00:00,Harness May Have Cut Off Fuel Causing New York Helicopter Crash ,wsj,2018,0.13636363636363635,-0.5859,-2,0.35183531045913696,-0.7036706209182739
1999-03-21 00:00:00+00:00,San Paolo IMI Announces Merger Offer,wsj,1999,0.0,0.0,2,0.315441757440567,0.630883514881134
2019-07-31 00:00:00+00:00,It’s Absurd To Ask China To Disarm,wsj,2019,-0.5,0.0,-2,0.623482346534729,-1.246964693069458
2011-02-23 00:00:00+00:00,Child Hunger in South Asia,wsj,2011,0.0,-0.25,-1,0.22463539242744446,-0.22463539242744446
2018-11-17 00:00:00+00:00,US and China Clash Over Trade Security at Pacific Summit ,wsj,2018,0.0,0.34,1,0.23679716885089874,0.23679716885089874
2011-10-29 00:00:00+00:00,Illusion of Beetle-ness,wsj,2011,0.0,0.0,1,0.24690350890159607,0.24690350890159607
2005-08-08 00:00:00+00:00,Ann Taylor Inks China Licensing Pact,wsj,2005,0.0,0.0,1,0.2867549657821655,0.2867549657821655
2007-05-22 00:00:00+00:00,Novartis Drug Could Cause Kidney Failure,wsj,2007,-0.3166666666666667,-0.5106,0,0.2918493151664734,0.0
1999-01-19 00:00:00+00:00,Western Digital Reports Loss,wsj,1999,0.0,-0.3182,-2,0.33579105138778687,-0.6715821027755737
2009-02-25 00:00:00+00:00,Textron Slices Its Dividend 91,wsj,2009,0.0,0.0,-2,0.41042304039001465,-0.8208460807800293
2000-11-13 00:00:00+00:00,Cendant Agrees to Buy Avis,wsj,2000,0.0,0.2023,1,0.29833126068115234,0.29833126068115234
1999-08-21 00:00:00+00:00,Japanese Banks Will Consolidate,wsj,1999,0.0,0.0,2,0.46264195442199707,0.9252839088439941
2006-04-20 00:00:00+00:00,Bush and Hu on Key Issues,wsj,2006,0.0,0.0,1,0.32863444089889526,0.32863444089889526
2000-07-16 00:00:00+00:00,Brace for the Worst As Economy Slows,wsj,2000,-1.0,-0.6249,-2,0.616171658039093,-1.232343316078186
2016-06-21 00:00:00+00:00,New York City Passes ‘Menstrual Equity’ Bill,wsj,2016,0.13636363636363635,0.0,-2,0.3058985769748688,-0.6117971539497375
2007-01-01 00:00:00+00:00,What's New at the Online Journal,wsj,2007,0.13636363636363635,0.0,2,0.41305530071258545,0.8261106014251709
2001-01-22 00:00:00+00:00,Bank of America CEO May Retire,wsj,2001,0.0,0.0,-2,0.5528709292411804,-1.1057418584823608
2010-11-30 00:00:00+00:00,Clinton Calls Leaks a Global 'Attack',wsj,2010,0.0,-0.4767,-2,0.6917974948883057,-1.3835949897766113
2013-07-18 00:00:00+00:00,A Fashion Blogger's Belgian Ties,wsj,2013,0.0,0.0,1,0.28174057602882385,0.28174057602882385
2005-02-16 00:00:00+00:00,Blue Chips Near 3&frac12-Year High,wsj,2005,0.08666666666666667,0.0,2,0.22683097422122955,0.4536619484424591
2008-03-30 00:00:00+00:00,Is the Stimulus Payment Automatic,wsj,2008,0.0,0.0,2,0.41877150535583496,0.8375430107116699
2002-12-04 00:00:00+00:00,American Express Gets NASD Fine,wsj,2002,0.20833333333333334,0.2023,1,0.3466563820838928,0.3466563820838928
2017-01-20 00:00:00+00:00,Trump Administration Portends Numerous Changes in Space Policies ,wsj,2017,0.0,0.0,1,0.29739564657211304,0.29739564657211304
2011-02-04 00:00:00+00:00,Hungary Blasts IMF Assessment,wsj,2011,0.0,0.0,-2,0.3635285794734955,-0.727057158946991
2008-06-11 00:00:00+00:00,Oil Prices Swell Trade Deficit,wsj,2008,0.0,-0.4019,-2,0.3954271674156189,-0.7908543348312378
2005-01-27 00:00:00+00:00,Singapore Airlines Net Increases 26,wsj,2005,0.0,0.0,-2,0.24742738902568817,-0.49485477805137634
2002-05-03 00:00:00+00:00,Analysts' Role Slows Merrill Settlement,wsj,2002,0.0,0.0,-1,0.44413599371910095,-0.44413599371910095
2017-11-03 00:00:00+00:00,Marvell Technology in Advanced Talks to Combine With Cavium ,wsj,2017,0.4,0.25,2,0.48117947578430176,0.9623589515686035
2001-02-25 00:00:00+00:00,Fed Controls Moves Of Fed-Funds Rate,wsj,2001,0.0,0.0,0,0.2588469088077545,0.0
2002-09-11 00:00:00+00:00,Bush Mulls UN Resolution on Iraq,wsj,2002,0.0,0.0,-2,0.4677085876464844,-0.9354171752929688
2004-02-15 00:00:00+00:00,Deutsche Telekom to Launch 3G,wsj,2004,0.0,0.0,2,0.5260028839111328,1.0520057678222656
2019-04-16 00:00:00+00:00,IBM Struggles to Jump-Start Its Turnaround,wsj,2019,0.0,-0.3612,1,0.2347477376461029,0.2347477376461029
2006-03-26 00:00:00+00:00,Tux Buy May Beat Rentals,wsj,2006,0.0,0.0,2,0.24259322881698608,0.48518645763397217
2012-12-26 00:00:00+00:00,Yen Tumbles to a 27-Month Low,wsj,2012,0.0,-0.2732,-2,0.5785169005393982,-1.1570338010787964
2009-12-07 00:00:00+00:00,Tokyo Climbs 15 and London Sheds 02,wsj,2009,0.0,0.0,0,0.2525045871734619,0.0
2017-04-17 00:00:00+00:00,Why Trump Might Win With China,wsj,2017,0.8,0.5859,-2,0.3147963583469391,-0.6295927166938782
2007-05-06 00:00:00+00:00,Get a Human on the Line,wsj,2007,0.0,0.0,2,0.3010196387767792,0.6020392775535583
2014-09-12 00:00:00+00:00,Benioff to Leave Cisco's Board,wsj,2014,0.0,-0.0516,-2,0.6284427642822266,-1.2568855285644531
2018-02-18 00:00:00+00:00,Where Will Consumers Spend Their Tax Cut ,wsj,2018,0.0,-0.2732,-2,0.29605159163475037,-0.5921031832695007
2008-12-20 00:00:00+00:00,Paulson Wants Rest of TARP Funds,wsj,2008,0.2,0.0,0,0.26673784852027893,0.0
2002-06-28 00:00:00+00:00,WorldCom Troubles Likely to Widen,wsj,2002,0.0,-0.4588,-1,0.33902809023857117,-0.33902809023857117
2008-11-19 00:00:00+00:00,UK Inflation Posts Big Drop,wsj,2008,0.0,-0.2732,-2,0.5058316588401794,-1.0116633176803589
2006-10-13 00:00:00+00:00,US Trade Deficit Hits Record,wsj,2006,0.0,-0.4019,-2,0.4144420623779297,-0.8288841247558594
2006-06-26 00:00:00+00:00,Softbank to Offer Yahoo on Cellphones,wsj,2006,0.0,0.0,2,0.31805339455604553,0.6361067891120911
2004-09-08 00:00:00+00:00,Stocks Bounce Back After Holiday,wsj,2004,0.0,0.4019,-2,0.40789735317230225,-0.8157947063446045
2005-12-22 00:00:00+00:00,Goldman Group to Buy Sanyo Stake,wsj,2005,0.0,0.0,-2,0.3837311267852783,-0.7674622535705566
2013-06-15 00:00:00+00:00,Pentagon to Keep Patriots in Jordan,wsj,2013,0.0,0.0,2,0.3524339497089386,0.7048678994178772
2006-10-04 00:00:00+00:00,European Shares Trade Higher,wsj,2006,0.125,0.296,0,0.28052929043769836,0.0
1998-10-12 00:00:00+00:00,Applied Materials to Buy Consilium,wsj,1998,0.0,0.0,1,0.4054844081401825,0.4054844081401825
2009-08-15 00:00:00+00:00,The Countrywide Senators,wsj,2009,0.0,0.0,2,0.48799559473991394,0.9759911894798279
2002-08-27 00:00:00+00:00,AOL Latin America Closer to Delisting,wsj,2002,0.0,0.0,2,0.3084234297275543,0.6168468594551086
2000-05-03 00:00:00+00:00,Publisher ZDNet Posts Loss,wsj,2000,0.0,-0.3182,-2,0.5974183678627014,-1.1948367357254028
2018-12-07 00:00:00+00:00,The Merkel Extension,wsj,2018,0.0,0.0,2,0.34851399064064026,0.6970279812812805
1999-01-27 00:00:00+00:00,Korean Shares Soar US Gains Buoy Asia,wsj,1999,0.0,0.5574,0,0.26123571395874023,0.0
2016-09-05 00:00:00+00:00,SpaceX Blast Threatens to Leave NASA in a Bind ,wsj,2016,0.0,-0.4215,-2,0.39140915870666504,-0.7828183174133301
2010-11-20 00:00:00+00:00,Lesson From Reagan Is Being Overlooked,wsj,2010,0.0,-0.0258,1,0.3511081337928772,0.3511081337928772
2012-04-02 00:00:00+00:00,Seven Die in College Shooting,wsj,2012,0.0,-0.5994,2,0.6850467324256897,1.3700934648513794
2003-03-10 00:00:00+00:00,Sopherion Secures 26 Million,wsj,2003,0.0,0.3182,-2,0.3214648962020874,-0.6429297924041748
2013-06-15 00:00:00+00:00,News Quiz June 8 - 15,wsj,2013,0.0,0.0,-2,0.3262191712856293,-0.6524383425712585
2007-06-18 00:00:00+00:00,Stocks Slide Slightly as Oil Advances,wsj,2007,-0.16666666666666666,0.0,0,0.4452400803565979,0.0
2008-03-21 00:00:00+00:00,Europe's Central Banks Inject Cash,wsj,2008,0.0,0.0,2,0.3204229772090912,0.6408459544181824
2002-10-02 00:00:00+00:00,Al Gore Addresses Brookings Institution,wsj,2002,0.0,0.0,1,0.3263109624385834,0.3263109624385834
2014-08-05 00:00:00+00:00,Jailed World-Cup Official Released for Now,wsj,2014,0.0,-0.4939,-2,0.6775457859039307,-1.3550915718078613
2009-04-12 00:00:00+00:00,Financial Companies to Report Earnings,wsj,2009,0.0,0.0,1,0.3294391930103302,0.3294391930103302
